_id,name,lat,lon
61151,故屋岡,35.385,135.4567
61206,美山,35.275,135.55
61241,須知,35.1767,135.42
61132,三岳,35.3667,135.05
61191,綾部,35.2933,135.2583
61192,三和,35.2167,135.2317
62016,能勢,34.9483,135.455
62051,豊中,34.7833,135.4383
62078,大阪,34.6817,135.5183
62081,生駒山,34.675,135.6767
62111,河内長野,34.4233,135.5433
62131,熊取,34.385,135.35
62091,堺,34.555,135.485
62046,枚方,34.8083,135.6717
62096,八尾,34.5967,135.6
62101,関空島,34.4333,135.2317
62037,茨木,34.86,135.56
63016,香住,35.625,134.6267
63032,温泉,35.5283,134.48
63051,豊岡,35.535,134.8217
63116,八鹿,35.3983,134.74
63121,和田山,35.3233,134.8483
63201,生野,35.1667,134.7917
63216,柏原,35.1483,135.0467
63251,一宮,35.0967,134.585
63241,佐用,35.0167,134.3683
63346,後川,35.025,135.2933
63366,上郡,34.8583,134.3733
63383,姫路,34.8383,134.67
63491,家島,34.6717,134.5267
63496,明石,34.6867,134.8767
63518,神戸,34.6967,135.2117
63576,洲本,34.3383,134.905
63331,西脇,34.9983,134.9967
63111,大屋,35.3317,134.665
63321,福崎,34.95,134.7483
63411,三田,34.895,135.2117
63551,郡家,34.4667,134.8483
63071,兎和野高原,35.4317,134.5833
63461,三木,34.7767,135.0133
63588,南淡,34.2183,134.72
63517,神戸空港,34.6317,135.2233
63477,西宮,34.75,135.335
64036,奈良,34.6933,135.8267
64041,針,34.605,135.9533
64056,田原本,34.555,135.785
64076,曽爾,34.5217,136.1583
64101,大宇陀,34.4883,135.9317
64127,五條,34.38,135.73
64261,玉置山,33.9267,135.83
64206,上北山,34.1367,136.005
64227,風屋,34.045,135.7867
64091,葛城,34.4883,135.7033
64136,吉野,34.3783,135.9
64161,天川,34.27,135.8833
65021,葛城山,34.3467,135.4367
65042,和歌山,34.2283,135.1633
65061,高野山,34.2217,135.59
65127,護摩壇山,34.04,135.5667
65276,新宮,33.6867,135.97
65321,日置川,33.605,135.48
65356,潮岬,33.45,135.7567
65256,栗栖川,33.7917,135.5133
65106,湯浅,34.035,135.1817
65121,清水,34.0867,135.425
65226,本宮,33.8367,135.7733
65162,龍神,33.945,135.5567
65311,色川,33.675,135.8483
65026,かつらぎ,34.31,135.5283
65306,西川,33.6383,135.71
65036,友ケ島,34.28,135
65201,川辺,33.8933,135.2167
65288,南紀白浜,33.6617,135.3633
66136,今岡,35.0983,134.325
66171,久世,35.0683,133.7533
66186,津山,35.0633,134.0083
66221,新見,34.9433,133.5183
66251,赤磐,34.9183,134.0817
66276,陣山,34.8283,133.5233
66296,福渡,34.8667,133.9033
66306,和気,34.815,134.1833
66381,佐屋,34.685,133.445
66391,矢掛,34.6167,133.6183
66408,岡山,34.66,133.9167
66421,虫明,34.6817,134.2067
66446,倉敷,34.59,133.7683
66501,玉野,34.4867,133.95
66481,笠岡,34.5017,133.495
66226,下呰部,34.965,133.6283
66336,高梁,34.7917,133.61
66127,奈義,35.1117,134.17
66046,上長田,35.2967,133.725
66091,千屋,35.1033,133.435
66056,恩原,35.3,133.9867
66346,日応寺,34.7567,133.855
66112,富,35.1783,133.805
66287,吉備中央,34.8167,133.705
66237,旭西,34.9617,133.8117
67026,道後山,35.0567,133.1883
67106,三次,34.8117,132.85
67116,庄原,34.86,133.0233
67151,大朝,34.7683,132.4633
67212,加計,34.61,132.32
67251,上下,34.6933,133.1167
67271,内黒山,34.5967,132.1767
67316,世羅,34.5833,133.05
67376,東広島,34.4167,132.7
67401,福山,34.4467,133.2467
67437,広島,34.3983,132.4617
67461,竹原,34.33,132.9817
67471,生口島,34.2783,133.1233
67496,大竹,34.2217,132.22
67511,呉,34.24,132.55
67566,倉橋,34.0917,132.4883
67016,高野,35.0333,132.9017
67126,東城,34.895,133.2767
67231,甲田,34.695,132.76
67292,三入,34.545,132.53
67326,府中,34.5617,133.2317
67371,志和,34.4983,132.66
67211,王泊,34.6983,132.3117
67136,八幡,34.7083,132.1733
67191,油木,34.7633,133.2783
67421,廿日市津田,34.365,132.19
67386,本郷,34.435,132.9183
67351,佐伯湯来,34.4983,132.29
67217,都志見,34.6467,132.4433
67052,君田,34.9283,132.83
67161,美土里,34.7217,132.655
67306,安宿,34.5667,132.8383
67576,呉市蒲刈,34.165,132.7483
68022,西郷,36.2033,133.3333
68091,鹿島,35.52,133.0217
68121,斐川,35.4133,132.89
68132,松江,35.4567,133.065
68166,大東,35.3183,132.965
68246,大田,35.19,132.4967
68261,掛合,35.1983,132.8167
68276,横田,35.1733,133.1033
68351,川本,34.9767,132.4917
68376,浜田,34.8967,132.07
68421,三隅,34.7883,131.9583
68462,益田,34.6767,131.8433
68516,津和野,34.4617,131.77
68206,佐田,35.2217,132.7233
68346,桜江,34.9533,132.3333
68401,瑞穂,34.8533,132.53
68181,伯太,35.35,133.2733
68436,波佐,34.78,132.1967
68501,匹見,34.5717,132.0167
68056,海士,36.0967,133.0967
68156,出雲,35.3317,132.73
68306,赤名,35.0017,132.7117
68431,弥栄,34.7767,132.1083
68286,福光,35.07,132.3317
68046,西郷岬,36.1783,133.3233
68456,高津,34.675,131.79
68541,吉賀,34.3917,131.8933
69006,境,35.5433,133.235
69041,青谷,35.52,133.9967
69122,鳥取,35.4867,134.2383
69061,岩井,35.5583,134.36
69076,米子,35.4333,133.3383
69101,倉吉,35.4733,133.8383
69152,大山,35.3933,133.5367
69246,智頭,35.2633,134.24
69161,関金,35.3783,133.7567
69196,若桜,35.3333,134.405
69021,塩津,35.5233,133.5667
69271,茶屋,35.1867,133.23
69181,佐治,35.3283,134.1133
69222,江尾,35.2883,133.4833
69111,鹿野,35.4133,134.0167
69052,湖山,35.53,134.165
71066,池田,34.0233,133.7967
71106,徳島,34.0667,134.5733
71266,日和佐,33.7317,134.5383
71087,穴吹,34.04,134.1567
71211,福原旭,33.8783,134.3883
71231,蒲生田,33.8367,134.7417
71191,京上,33.8667,133.9033
71136,半田,33.99,134.0367
71251,木頭,33.7717,134.205
71291,海陽,33.6117,134.355
72061,内海,34.4717,134.2733
72086,高松,34.3167,134.0533
72111,多度津,34.275,133.7517
72121,滝宮,34.2367,133.9233
72146,引田,34.2133,134.4067
72176,竜王山,34.1133,134.05
72161,財田,34.12,133.7717
72126,香南,34.2133,134.015
73001,大三島,34.25,133.0067
73071,玉川,34.0183,132.94
73136,新居浜,33.96,133.2817
73151,四国中央,33.9817,133.5817
73166,松山,33.8433,132.7767
73231,上林,33.7383,132.89
73247,成就社,33.795,133.1317
73256,長浜,33.6167,132.48
73271,中山,33.6383,132.7083
73276,久万,33.6633,132.895
73321,獅子越峠,33.5433,132.8317
73351,八幡浜,33.4483,132.4333
73442,宇和島,33.2267,132.5517
73516,御荘,32.9633,132.57
73126,西条,33.915,133.08
73306,大洲,33.5083,132.535
73406,宇和,33.3667,132.5033
73076,今治,34.0767,132.99
73152,富郷,33.915,133.51
73446,近永,33.2533,132.675
73341,瀬戸,33.4467,132.2567
73168,松山南吉田,33.8267,132.6983
74071,本山,33.7533,133.575
74126,繁藤,33.6783,133.685
74166,佐川,33.5117,133.2717
74181,高知,33.5667,133.5483
74238,鳥形山,33.48,133.0833
74237,船戸,33.4167,133.0883
74271,安芸,33.4883,133.9333
74311,須崎,33.385,133.2767
74336,佐喜浜,33.3933,134.205
74361,窪川,33.2067,133.1283
74372,室戸岬,33.2517,134.1767
74391,大正,33.1933,132.9717
74447,宿毛,32.92,132.695
74456,中村,32.99,132.92
74516,清水,32.7217,133.01
74296,梼原,33.39,132.9217
74276,田野,33.4267,134.0067
74101,池川,33.6083,133.1683
74136,大栃,33.6983,133.875
74436,佐賀,33.0783,133.1017
74381,江川崎,33.17,132.7917
74187,後免,33.59,133.6433
74151,魚梁瀬,33.615,134.1083
74056,本川,33.765,133.3383
74188,南国日章,33.545,133.6683
74506,三崎,32.795,132.8717
81011,須佐,34.615,131.6233
81071,萩,34.41,131.405
81151,徳佐,34.3983,131.725
81196,秋吉台,34.235,131.3067
81231,広瀬,34.2617,131.9517
81266,豊田,34.1867,131.0767
81286,山口,34.16,131.4533
81371,防府,34.04,131.5333
81386,下松,34.0217,131.8733
81428,下関,33.9483,130.925
81436,宇部,33.93,131.2783
81486,安下庄,33.9033,132.2917
81397,玖珂,34.095,132.075
81116,油谷,34.37,131.055
81321,岩国,34.155,132.1783
81481,柳井,33.9583,132.1133
81167,羅漢山,34.35,132.0633
81301,和田,34.1483,131.735
81141,篠生,34.3033,131.5767
81228,鹿野,34.225,131.815
81271,東厚保,34.1183,131.1817
82056,八幡,33.8517,130.7433
82101,行橋,33.7117,130.975
82136,飯塚,33.6517,130.6933
82171,前原,33.56,130.1917
82182,福岡,33.5817,130.375
82261,朝倉,33.405,130.695
82272,英彦山,33.4883,130.9233
82306,久留米,33.3017,130.4917
82316,耳納山,33.2917,130.625
82317,黒木,33.2233,130.6467
82361,大牟田,33.0067,130.4667
82046,宗像,33.8083,130.5383
82331,柳川,33.16,130.4033
82206,添田,33.56,130.8533
82191,太宰府,33.5133,130.5
82186,博多,33.5833,130.4517
82068,空港北町,33.845,131.035
82241,早良脇山,33.4883,130.3533
83051,中津,33.5867,131.245
83061,豊後高田,33.57,131.4333
83126,武蔵,33.4783,131.7367
83137,日田,33.3217,130.9283
83201,湯布院,33.2533,131.3467
83216,大分,33.235,131.6183
83226,佐賀関,33.2483,131.865
83341,犬飼,33.065,131.6317
83371,竹田,32.9733,131.3983
83401,佐伯,32.95,131.9017
83476,蒲江,32.795,131.9233
83106,院内,33.42,131.3167
83191,玖珠,33.2917,131.155
83286,臼杵,33.1233,131.805
83096,耶馬渓,33.445,131.115
83021,国見,33.675,131.59
83431,宇目,32.845,131.675
83121,杵築,33.4167,131.5967
83242,椿ヶ鼻,33.1917,130.915
84072,厳原,34.1967,129.2917
84171,平戸,33.36,129.55
84183,松浦,33.3417,129.7117
84266,佐世保,33.1583,129.7267
84356,大瀬戸,32.9483,129.6333
84361,長浦岳,32.9083,129.7383
84441,諫早,32.8433,130.025
84496,長崎,32.7333,129.8667
84519,雲仙岳,32.7367,130.2617
84536,福江,32.6933,128.8267
84561,口之津,32.6117,130.1933
84523,島原,32.7417,130.3733
84371,大村,32.9167,129.9133
84341,有川,32.9817,129.1183
84121,芦辺,33.8,129.7217
84596,野母崎,32.5783,129.74
84012,鰐浦,34.6983,129.445
84122,石田,33.7483,129.785
84537,上大津,32.665,128.8317
84236,小値賀,33.19,129.09
84286,頭ヶ島,33.0133,129.1917
84076,美津島,34.285,129.33
85142,佐賀,33.265,130.305
85166,白石,33.1833,130.1483
85161,嬉野,33.1167,129.995
85116,伊万里,33.2667,129.8783
85176,川副,33.1483,130.3017
85033,唐津,33.4583,129.955
85106,鳥栖,33.385,130.5167
85046,北山,33.4133,130.22
86006,鹿北,33.115,130.6917
86066,南小国,33.1033,131.0667
86086,岱明,32.915,130.5117
86101,菊池,32.9467,130.7817
86141,熊本,32.8133,130.7067
86156,阿蘇山,32.88,131.0733
86161,高森,32.8217,131.125
86236,甲佐,32.645,130.8083
86271,松島,32.515,130.4467
86316,本渡,32.4683,130.18
86336,八代,32.4733,130.6067
86467,人吉,32.2167,130.755
86491,牛深,32.1967,130.0267
86146,益城,32.8367,130.855
86451,水俣,32.205,130.4067
86478,多良木,32.295,130.95
86477,上,32.225,130.905
86396,田浦,32.3633,130.5083
86216,三角,32.6117,130.4783
86481,湯前横谷,32.2633,131.045
86111,阿蘇乙姫,32.94,131.04
86351,五木,32.395,130.8267
86407,山江,32.3017,130.7467
86181,宇土,32.7,130.6567
86461,一勝地,32.245,130.645
86197,山都,32.7117,130.9583
87041,高千穂,32.7117,131.29
87141,延岡,32.5817,131.6567
87181,日向,32.4083,131.6
87292,高鍋,32.1233,131.5267
87301,加久藤,32.0467,130.81
87331,西都,32.0617,131.4133
87346,えびの,31.945,130.84
87352,小林,32,130.955
87361,野尻,31.9567,131.1567
87371,国富,32.0067,131.2967
87376,宮崎,31.9383,131.4133
87411,青島,31.8033,131.4583
87426,都城,31.73,131.08
87492,油津,31.5783,131.4067
87501,串間,31.465,131.22
87066,古江,32.7117,131.82
87461,深瀬,31.6367,131.25
87127,諸塚,32.5167,131.335
87231,西米良,32.23,131.1517
87071,鞍岡,32.6433,131.1567
87206,神門,32.385,131.3317
87136,北方,32.5617,131.525
87412,赤江,31.8767,131.4483
87251,都農,32.2833,131.5417
87086,日之影,32.6817,131.4067
87356,高原,31.9283,131.0067
87391,山田,31.8133,131.0383
88061,阿久根,32.0267,130.2
88081,大口,32.0467,130.6267
88101,紫尾山,31.98,130.3667
88107,さつま柏原,31.9167,130.455
88131,中甑,31.835,129.865
88151,川内,31.835,130.315
88166,溝辺,31.8033,130.7183
88211,八重山,31.7467,130.4383
88261,東市来,31.6683,130.3267
88317,鹿児島,31.5533,130.5467
88371,加世田,31.415,130.325
88392,吉ケ別府,31.46,130.86
88432,喜入,31.3867,130.54
88466,枕崎,31.2717,130.2933
88486,指宿,31.2483,130.6367
88506,内之浦,31.2767,131.055
88612,種子島,30.72,130.9817
88621,中種子,30.605,130.9917
88666,上中,30.4067,130.9
88706,尾之間,30.2333,130.555
88836,名瀬,28.3783,129.495
88686,屋久島,30.385,130.6583
88971,沖永良部,27.4317,128.705
88066,出水,32.0933,130.3517
88286,牧之原,31.6617,130.8433
88406,志布志,31.4783,131.095
88442,鹿屋,31.39,130.8633
88901,古仁屋,28.1433,129.315
88536,田代,31.1983,130.8433
88956,伊仙,27.6767,128.9733
88331,輝北,31.5883,130.855
88341,大隅,31.58,131.005
88551,佐多,31.0933,130.69
88447,肝付前田,31.34,130.9383
88986,与論島,27.0433,128.4017
88851,喜界島,28.32,129.9267
88821,笠利,28.43,129.7117
88736,中之島,29.8383,129.8667
88931,天城,27.835,128.88
88176,霧島牧園,31.885,130.82
91021,奥,26.835,128.2717
91107,名護,26.5933,127.965
91121,読谷,26.405,127.7417
91161,胡屋,26.3267,127.805
91197,那覇,26.2067,127.685
91241,糸数,26.1533,127.765
94081,石垣島,24.3367,124.1633
94001,伊原間,24.5083,124.28
91011,伊是名,26.9483,127.94
93041,宮古島,24.7933,125.2767
91146,久米島,26.3367,126.8033
91181,渡嘉敷,26.21,127.3633
93051,城辺,24.7433,125.41
94036,川平,24.4667,124.14
94101,大原,24.265,123.8717
94062,西表島,24.4267,123.765
94017,与那国島,24.4667,123.01
94116,波照間,24.055,123.7683
92011,南大東(南大東島),25.8283,131.2267
91066,本部,26.685,127.8983
91081,東,26.6317,128.1533
91236,安次嶺,26.195,127.645
93042,鏡原,24.7817,125.295
94082,真栄里,24.3433,124.1867
93012,下地,24.8267,125.1433
93062,仲筋,24.6533,124.675
94011,所野,24.4667,122.9783
94121,志多阿原,24.0583,123.8033
91096,粟国,26.5917,127.24
91216,慶良間,26.1683,127.2933
92006,北大東,25.9433,131.3267
92012,旧東,25.8467,131.2633
91141,北原,26.3633,126.7133
91046,国頭,26.7283,128.1783
91166,宮城島,26.3633,127.9733
